CDID,Title,PreUnit,Unit,Release Date,Next release,Important Notes
LF98,Northern Ireland - 16-64 inactive levels: 000s: SA: Women,,,2024-03-12,2024-04-16,
LF99,Northern Ireland - 16-64 inactive rates: %: SA: People,,,2024-03-12,2024-04-16,
LF9A,Northern Ireland - 16-64 inactive rates: %: SA: Women,,,2024-03-12,2024-04-16,
LF9D,LFS: Employment rate: UK: All: Aged 16-64 (%): NSA,,%,2024-03-12,2024-04-16,
LF9E,LFS: Employment rate: UK: female: Aged 16-59 (%): NSA,,,2024-03-12,2024-04-16,
LF9F,LFS: In Employment: UK: All: Aged 16-64: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9G,LFS: In Employment: UK: female: Aged 16-59: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9H,LFS: ILO unemployed: UK: All: Aged 16-64: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9I,LFS: ILO unemployed: UK: female: Aged 16-59: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9J,LFS: Economically active: UK: All: aged 16-64: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9K,LFS: Economically active: UK: female: aged 16-59: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9L,LFS: Economically inactive: UK: All: Aged 16-64: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9M,LFS: Economically inactive: UK: female: Aged 16-59: Thousands: NSA,,,2024-03-12,2024-04-16,
LF9W,LFS: Econ. inactivity reasons: Students: UK: All:000s:NSA,,,2024-03-12,2024-04-16,
LFK4,Employment level 65 + People: 000s,,,2024-03-12,2024-04-16,
LFK5,Employment level 65 + Women: 000s,,,2024-03-12,2024-04-16,
LFK6,Employment rate 65 + People: %,,,2024-03-12,2024-04-16,
LFK7,Employment rate 65 + Women: %,,,2024-03-12,2024-04-16,
LFK8,Economically active level 65 + People: 000s,,,2024-03-12,2024-04-16,
LFK9,Economically active level 65 + Women: 000s,,,2024-03-12,2024-04-16,
LFL2,Economically active rate 65 + People: %,,,2024-03-12,2024-04-16,
LFL3,Economically active rate 65 + Women: %,,,2024-03-12,2024-04-16,
LFL4,Economically inactive level 65 + People: 000s,,,2024-03-12,2024-04-16,
LFL5,Economically inactive level 65 + Women: 000s,,,2024-03-12,2024-04-16,
LFL6,Economically inactive rate 65 + People: %,,,2024-03-12,2024-04-16,
LFL7,Economically inactive rate 65 + Women: %,,,2024-03-12,2024-04-16,
LFL8,Discouraged workers level people: 000s,,,2024-03-12,2024-04-16,
LFL9,Inactive does not want a job people: 000s,,,2024-03-12,2024-04-16,
LFM2,Inactive wants a job people: 000s,,,2024-03-12,2024-04-16,
LFM3,Discouraged workers level women: 000s,,,2024-03-12,2024-04-16,
LFM4,Inactive does not want a job women: 000s,,,2024-03-12,2024-04-16,
LFM5,Inactive wants a job women: 000s,,,2024-03-12,2024-04-16,
LFM6,UK employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFM7,Non-UK employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFM8,EU 14 employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFM9,EU A8 employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFN2,USA employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFN4,South Africa employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFN5,Australia & New Zealand employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFN6,India employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFN7,Pakistan & Bangladesh employment rate NSA country of birth,,,2024-03-12,2024-04-16,
LFN8,UK employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFN9,Non-UK employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO2,EU 14 employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO3,EU A8 employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO4,USA employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO6,South Africa employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO7,Australia & New Zealand employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO8,India employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFO9,Pakistan & Bangladesh employment rate NSA nationality,,,2024-03-12,2024-04-16,
LFP7,LFS: Econ. inactivity wants a job: Looking after family/home: UK: All:SA,,,2024-03-12,2024-04-16,
LFP8,LFS: Econ. inactivity wants a job: Long-term Sick: UK: All:SA,,,2024-03-12,2024-04-16,
LFP9,LFS: Econ. inactivity wants a job: Looking after family/home: UK: female:SA,,,2024-03-12,2024-04-16,
LFQ2,LFS: Econ. inactivity wants a job: Long-term Sick: UK: Female:SA,,,2024-03-12,2024-04-16,
LOJU,UK Government-Supported Trainees SA : Total (thousands),,,2024-03-12,2024-04-16,
LOJX,UK HM Forces SA : Total (thousands),,,2024-03-12,2024-04-16,
LUAA,LFS: Usual weekly hrs of work: In employment: Less than 6 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWDZ,LFS: Economic inactivity rate: North East: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEA,LFS: Economic inactivity rate: North West: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEB,LFS: Economic inactivity rate: Yorks & the Humber: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEC,LFS: Economic inactivity rate: East Midlands: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWED,LFS: Economic inactivity rate: West Midlands: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEE,LFS: Economic inactivity rate: East: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEF,LFS: Economic inactivity rate: London: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEG,LFS: Economic inactivity rate: South East (GOR): Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEH,LFS: Economic inactivity rate: South West: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEI,LFS: Economic inactivity rate: England: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEJ,LFS: Economic inactivity rate: Wales: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEK,LFS: Economic inactivity rate: Scotland: Aged 16-64: Male: %: SA,,%,2024-03-12,2024-04-16,
LWEX,LFS: Economic inactivity rate: UK: All: Aged 16-17: %: SA,,%,2024-03-12,2024-04-16,
LWEY,LFS: Economic inactivity rate: UK: Male: Aged 16-17: %: SA,,%,2024-03-12,2024-04-16,
LWEZ,LFS: Economic inactivity rate: UK: Female: Aged 16-17: %: SA,,%,2024-03-12,2024-04-16,
LWFA,LFS: Economic inactivity rate: UK: All: Aged 18-24: %: SA,,%,2024-03-12,2024-04-16,
LWFB,LFS: Economic inactivity rate: UK: Male: Aged 18-24: %: SA,,%,2024-03-12,2024-04-16,
LWFC,LFS: Economic inactivity rate: UK: Female: Aged 18-24: %: SA,,%,2024-03-12,2024-04-16,
LWFD,LFS: Economic inactivity rate: UK: All: Aged 25-34: %: SA,,%,2024-03-12,2024-04-16,
LWFE,LFS: Economic inactivity rate: UK: Male: Aged 25-34: %: SA,,%,2024-03-12,2024-04-16,
LWFF,LFS: Economic inactivity rate: UK: Female: Aged 25-34: %: SA,,%,2024-03-12,2024-04-16,
LWFG,LFS: Economic inactivity rate: UK: All: Aged 35-49: %: SA,,%,2024-03-12,2024-04-16,
LWFH,LFS: Economic inactivity rate: UK: Male: Aged 35-49: %: SA,,%,2024-03-12,2024-04-16,
LWFI,LFS: Economic inactivity rate: UK: Female: Aged 35-49: %: SA,,%,2024-03-12,2024-04-16,
LWFK,LFS: Economic inactivity rate: UK: Male: Aged 50-64: %: SA,,%,2024-03-12,2024-04-16,
LWFN,LFS: Economic inactivity rate: UK: Male: Aged 65+: %: SA,,%,2024-03-12,2024-04-16,
LWYV,LFS: Usual weekly hrs of work: In employment: Less than 6 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWYW,LFS: Usual weekly hrs of work: In employment: Less than 6 hrs: UK: Female: %:SA,,%,2024-03-12,2024-04-16,
LWYX,LFS: Usual weekly hours of work: In employment: 6 up to 15 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWYY,LFS: Usual weekly hours of work: In employment: 6 up to 15 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWYZ,LFS: Usual weekly hrs of work: In employment: 6 up to 15 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZA,LFS: Usual weekly hours of work: In employment: 16 up to 30 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZB,LFS: Usual weekly hrs of work: In employment: 16 up to 30 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZC,LFS: Usual weekly hrs of work: In employment: 16 up to 30 hrs: UK: Female: %:SA,,%,2024-03-12,2024-04-16,
LWZD,LFS: Usual weekly hours of work: In employment: 31 up to 45 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZE,LFS: Usual weekly hrs of work: In employment: 31 up to 45 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZF,LFS: Usual weekly hrs of work: In employment: 31 up to 45 hrs: UK: Female: %:SA,,%,2024-03-12,2024-04-16,
LWZG,LFS: Usual weekly hours of work: In employment: Over 45 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZH,LFS: Usual weekly hours of work: In employment: Over 45 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZI,LFS: Usual weekly hours of work: In employment: Over 45 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZJ,LFS: Usual weekly hours of work: Employees: Less than 6 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZK,LFS: Usual weekly hours of work: Employees: Less than 6 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZL,LFS: Usual weekly hours of work: Employees: Less than 6 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZM,LFS: Usual weekly hours of work: Employees: 6 up to 15 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZN,LFS: Usual weekly hours of work: Employees: 6 up to 15 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZO,LFS: Usual weekly hours of work: Employees: 6 up to 15 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZP,LFS: Usual weekly hours of work: Employees: 16 up to 30 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZQ,LFS: Usual weekly hours of work: Employees: 16 up to 30 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZR,LFS: Usual weekly hours of work: Employees: 16 up to 30 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZS,LFS: Usual weekly hours of work: Employees: 31 up to 45 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZT,LFS: Usual weekly hours of work: Employees: 31 up to 45 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZU,LFS: Usual weekly hours of work: Employees: 31 up to 45 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZV,LFS: Usual weekly hours of work: Employees: Over 45 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZW,LFS: Usual weekly hours of work: Employees: Over 45 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LWZX,LFS: Usual weekly hours of work: Employees: Over 45 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LWZY,LFS: Usual weekly hours of work: Self-employed: Less than 6 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LWZZ,LFS: Usual weekly hours of work: Self-employed: Less than 6 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LZIZ,LFS: Usual weekly hours of work: Self-employed: Less than 6 hrs: UK: Female: %:,,%,2024-03-12,2024-04-16,
LZJB,LFS: Usual weekly hours of work: Self-employed: 6 up to 15 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LZJC,LFS: Usual weekly hours of work: Self-employed: 6 up to 15 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LZJD,LFS: Usual weekly hrs of work: Self-employed: 6 up to 15 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LZJE,LFS: Usual weekly hours of work: Self-employed: 16 up to 30 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LZJF,LFS: Usual weekly hours of work: Self-employed: 16 up to 30 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LZJG,LFS: Usual weekly hrs of work: Self-employed: 16 up to 30 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LZJH,LFS: Usual weekly hours of work: Self-employed: 31 up to 45 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LZJI,LFS: Usual weekly hours of work: Self-employed: 31 up to 45 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LZJJ,LFS: Usual weekly hrs of work: Self-employed: 31 up to 45 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LZJK,LFS: Usual weekly hours of work: Self-employed: Over 45 hrs: UK: All: %: SA,,%,2024-03-12,2024-04-16,
LZJL,LFS: Usual weekly hours of work: Self-employed: Over 45 hrs: UK: Male: %: SA,,%,2024-03-12,2024-04-16,
LZJM,LFS: Usual weekly hours of work: Self-employed: Over 45 hrs: UK: Female: %: SA,,%,2024-03-12,2024-04-16,
LZKN,LFS: Economically active: Northern Ireland: All: Thousands: SA,,,2024-03-12,2024-04-16,
MFY5,Private Sector Employment excl major reclassifications; UK;HC;SA;Percentage,,%,2024-03-12,2024-04-16,
MFY7,Public Sector Employment excl major reclassifications; UK; HC; SA; Thousands,,,2024-03-12,2024-04-16,
MFY9,Public Sector Employment excl major reclassifications; UK; HC; SA; Percentage,,%,2024-03-12,2024-04-16,
MFZ2,Private Sector Employment excl major reclassifications: UK; HC; SA; Thousands,,,2024-03-12,2024-04-16,
MGRN,LFS: Employees: UK: All: Thousands: SA: Annual = 4 quarter average,,,2024-03-12,2024-04-16,
MGRO,LFS: Employees: UK: Male: Thousands: SA:,,,2024-03-12,2024-04-16,
MGRP,LFS: Employees: UK: Female: Thousands: SA:,,,2024-03-12,2024-04-16,
MGRQ,LFS: Self-employed: UK: All: 000s: SA: Annual = 4 quarter average,,000's,2024-03-12,2024-04-16,
MGRR,LFS: Self-employed: UK: Male: Thousands: SA,,,2024-03-12,2024-04-16,
MGRS,LFS: Self-employed: UK: Female: Thousands: SA:,,,2024-03-12,2024-04-16,
MGRT,LFS: Unpaid family workers: UK: All: Thousands: SA:,,,2024-03-12,2024-04-16,
MGRU,LFS: Unpaid family workers: UK: Male: Thousands: SA,,,2024-03-12,2024-04-16,
MGRV,LFS: Unpaid family workers: UK: Female: Thousands: SA,,,2024-03-12,2024-04-16,
MGRW,LFS: Government supported training & employment programmes: UK: All: 000s: SA,,000's,2024-03-12,2024-04-16,
MGRX,LFS: Government supported training & employment programmes: UK: Male: 000's: SA:,,000's,2024-03-12,2024-04-16,
MGRY,LFS: Government supported training & employment programmes: UK: Female: 000's:SA,,000's,2024-03-12,2024-04-16,
MGRZ,"Number of People in Employment (aged 16 and over, seasonally adjusted):000s",,000's,2024-03-12,2024-04-16,
MGSA,"Number of Men in Employment (aged 16 and over, seasonally adjusted):000s",,000's,2024-03-12,2024-04-16,
MGSB,"Number of Women in Employment (aged 16 and over, seasonally adjusted):000s",,000's,2024-03-12,2024-04-16,
MGSC,LFS: Unemployed: UK: All: Aged 16+: 000s: SA: Annual = 4 quarter average,,000's,2024-03-12,2024-04-16,
MGSD,"Number of Unemployed Men (aged 16 and over, seasonaly adjusted):000s",,000's,2024-03-12,2024-04-16,
MGSE,"Number of Unemployed Women (aged 16 and over, seasonaly adjusted):000s",,000's,2024-03-12,2024-04-16,
MGSF,LFS: Economically active: UK: All: 000s: SA: Annual = 4 quarter average,,000's,2024-03-12,2024-04-16,
MGSG,LFS: Economically active: UK: Male: Thousands: SA:,,,2024-03-12,2024-04-16,
MGSH,LFS: Economically active: UK: Female: Thousands: SA,,,2024-03-12,2024-04-16,
MGSI,LFS: Econ inactive: UK: All: Aged 16+: 000s: SA: Annual = 4 quarter average,,000's,2024-03-12,2024-04-16,
MGSJ,LFS: Economically inactive: UK: Male: Aged 16 and over: Thousands: SA,,,2024-03-12,2024-04-16,
MGSK,LFS: Economically inactive: UK: Female: Aged 16 and over: Thousands: SA,,,2024-03-12,2024-04-16,
MGSL,LFS: Population aged 16+: UK: All: 000s: NSA:Annual = 4 quarter average,,000's,2024-03-12,2024-04-16,
MGSM,LFS: Population aged 16 and over: UK: Male: Thousands: NSA,,,2024-03-12,2024-04-16,
MGSN,LFS: Population aged 16 and over: UK: Female: Thousands: NSA,,,2024-03-12,2024-04-16,
MGSP,LFS: Economic activity rate: UK: Male: Aged 16-64: %: SA,,%,2024-03-12,2024-04-16,
MGSR,LFS: Employment rate: UK: All: Aged 16 and over: %: SA,,%,2024-03-12,2024-04-16,
MGSS,LFS: Employment rate: UK: Male: Aged 16 and over: %: SA,,%,2024-03-12,2024-04-16,
MGST,LFS: Employment rate: UK: Female: Aged 16 and over: %: SA,,%,2024-03-12,2024-04-16,
MGSV,"Male employment rate (aged 16 to 64, seasonally adjusted): %",,%,2024-03-12,2024-04-16,
MGSX,"Unemployment rate (aged 16 and over, seasonally adjusted): %",,%,2024-03-12,2024-04-16,
MGSY,"Male unemployment rate (aged 16 and over, seasonally adjusted): %",,%,2024-03-12,2024-04-16,
MGSZ,"Female unemployment rate (aged 16 and over, seasonally adjusted): %",,%,2024-03-12,2024-04-16,
MGTA,LFS: Employees: UK: All: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTB,LFS: Employees: UK: Male: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTC,LFS: Employees: UK: Female: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTD,LFS: Self-employed: UK: All: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTE,LFS: Self-employed: UK: Male: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTF,LFS: Self-employed: UK: Female: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTG,LFS: Unpaid family workers: UK: All: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTH,LFS: Unpaid family workers: UK: Male: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTI,LFS: Unpaid family workers: UK: Female: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTJ,LFS: Government supported training & employment programmes: UK: All: 000s: NSA,,,2024-03-12,2024-04-16,
MGTK,LFS: Government supported training & employment programmes: UK: Male: 000s: NSA,,,2024-03-12,2024-04-16,
MGTL,LFS: Government supported training & employment programmes: UK: Female: 000s:NSA,,,2024-03-12,2024-04-16,
MGTM,LFS: In employment: UK: All: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTN,LFS: In employment: UK: Male: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTO,LFS: In employment: UK: Female: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTP,LFS: ILO unemployed: UK: All: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTQ,LFS: ILO unemployed: UK: Male: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTR,LFS: ILO unemployed: UK: Female: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTS,LFS: Economically active: UK: All: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTT,LFS: Economically active: UK: Male: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTU,LFS: Economically active: UK: Female: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTV,LFS: Economically inactive: UK: All: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTW,LFS: Economically inactive: UK: Male: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGTX,LFS: Economically inactive: UK: Female: Aged 16 and over: Thousands: NSA,,,2024-03-12,2024-04-16,
MGUE,LFS: Employment rate: UK: All: Aged 16 and over: %: NSA,,,2024-03-12,2024-04-16,
MGUF,LFS: Employment rate: UK: Male: Aged 16 and over: %: NSA,,,2024-03-12,2024-04-16,
MGUG,LFS: Employment rate: UK: Female: Aged 16 and over: %: NSA,,,2024-03-12,2024-04-16,
MGUI,LFS: Employment rate: UK: Male: Aged 16-64: %: NSA,,,2024-03-12,2024-04-16,
MGUK,LFS: ILO unemployment rate: UK: All: Aged 16 and over: %: NSA,,,2024-03-12,2024-04-16,
MGUL,LFS: ILO unemployment rate: UK: Male: Aged 16 and over: %: NSA,,,2024-03-12,2024-04-16,
MGUM,LFS: ILO unemployment rate: UK: Female: Aged 16 and over: %: NSA,,,2024-03-12,2024-04-16,
MGUQ,LFS: In Employment: UK: All: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGUR,LFS: In Employment: UK: Male: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGUS,LFS: In Employment: UK: Female: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGUX,LFS: In Employment: UK: Male: Aged 50-64: Thousands: SA,,,2024-03-12,2024-04-16,
MGVA,LFS: In Employment: UK: Male: Aged 65+: Thousands: SA,,,2024-03-12,2024-04-16,
MGVF,LFS: Unemployed: UK: All: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGVG,LFS: Unemployed: UK: Male: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGVH,LFS: Unemployed: UK: Female: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGVI,LFS: Unemployed: UK: All: Aged 25-49: Thousands: SA,,,2024-03-12,2024-04-16,
MGVJ,LFS: Unemployed: UK: Male: Aged 25-49: Thousands: SA,,,2024-03-12,2024-04-16,
MGVK,LFS: Unemployed: UK: Female: Aged 25-49: Thousands: SA,,,2024-03-12,2024-04-16,
MGVM,LFS: ILO Unemployed: UK: Male: Aged 50-64: Thousands: SA,,,2024-03-12,2024-04-16,
MGVP,LFS: ILO Unemployed: UK: Male: Aged 65+: Thousands: SA,,,2024-03-12,2024-04-16,
MGVU,LFS: Economically Inactive: UK: All: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGVV,LFS: Economically Inactive: UK: Male: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGVW,LFS: Economically Inactive: UK: Female: Aged 16-24: Thousands: SA,,,2024-03-12,2024-04-16,
MGWB,LFS: Economically Inactive: UK: Male: Aged 50-64: Thousands: SA,,,2024-03-12,2024-04-16,
MGWE,LFS: Economically Inactive: UK: Male: Aged 65+: Thousands: SA,,,2024-03-12,2024-04-16,
MGWG,LFS: Economic activity rate: UK: All: All aged 16 and over: %: SA,,%,2024-03-12,2024-04-16,
MGWH,LFS: Economic activity rate: UK: Male: All aged 16 and over: %: SA,,%,2024-03-12,2024-04-16,
MGWI,LFS: Economic activity rate: UK: Female: All aged 16 and over: %: SA,,%,2024-03-12,2024-04-16,
MGWQ,LFS: Economic activity rate: UK: Male: Aged 50-64: %: SA,,%,2024-03-12,2024-04-16,
MGWT,LFS: Economic activity rate: UK: Male: Aged 65+: %: SA,,%,2024-03-12,2024-04-16,
MGWY,LFS: Unemployment rate: UK: All: Aged 16-24: %: SA,,%,2024-03-12,2024-04-16,
MGWZ,LFS: Unemployment rate: UK: Male: Aged 16-24: %: SA,,%,2024-03-12,2024-04-16,
MGXA,LFS: Unemployment rate: UK: Female: Aged 16-24: %: SA,,%,2024-03-12,2024-04-16,
MGXB,LFS: Unemployment rate: UK: All: Aged 25-49: %: SA,,%,2024-03-12,2024-04-16,
MGXC,LFS: Unemployment rate: UK: Male: Aged 25-49: %: SA,,%,2024-03-12,2024-04-16,
MGXD,LFS: Unemployment rate: UK: Female: Aged 25-49: %: SA,,%,2024-03-12,2024-04-16,
MGXF,LFS: ILO unemployment rate: UK: Male: Aged 50-64: %: SA,,%,2024-03-12,2024-04-16,
MGXI,LFS: ILO unemployment rate: UK: Male: Aged 65+: %: SA,,%,2024-03-12,2024-04-16,
MGYK,LFS: Unemployed up to 6 months: UK: Male: Aged 16 and over: Thousands: SA,,,2024-03-12,2024-04-16,
MGYL,LFS: Unemployed up to 6 months: UK: Female: Aged 16 and over: Thousands: SA,,,2024-03-12,2024-04-16,
MGYM,LFS: Unemployed over 6 and up to 12 months: UK: Male: Aged 16+: 000s: SA,,000's,2024-03-12,2024-04-16,
MGYN,LFS: Unemployed over 6 and up to 12 months: UK: Female: Aged 16+: 000s: SA,,000's,2024-03-12,2024-04-16,
MGYO,LFS: Unemployed over 12 months: UK: Male: Aged 16 and over: Thousands: SA,,,2024-03-12,2024-04-16,
MGYP,LFS: Unemployed over 12 months: UK: Female: Aged 16 and over: Thousands: SA,,,2024-03-12,2024-04-16,
S2PN,LFS Experimental: In employment: UK: All aged 16+: Thousands: SA,,,2024-03-12,2024-04-16,
S2PO,LFS Experimental: ILO Unemployed: UK: All aged 16+: Thousands: SA,,,2024-03-12,2024-04-16,
S2PP,LFS Experimental: Economically inactive: UK: All aged 16+: Thousands: SA,,,2024-03-12,2024-04-16,
S2PQ,LFS Experimental: In employment: UK: All aged 16-64: Thousands: SA,,,2024-03-12,2024-04-16,
S2PR,LFS Experimental: ILO Unemployed: UK: All aged 16-64: Thousands: SA,,,2024-03-12,2024-04-16,
S2PS,LFS Experimental: Economically inactive: UK: All aged 16-64: Thousands: SA,,,2024-03-12,2024-04-16,
S2PT,LFS Experimental: Employment rate: UK: All: Aged 16+ (%): SA,,,2024-03-12,2024-04-16,
S2PU,LFS Experimental: ILO Unemployment rate: UK: All: Aged 16+ (%): SA,,%,2024-03-12,2024-04-16,
S2PV,LFS Experimental: Economically inactive rate: UK: All: Aged 16+ (%): SA,,,2024-03-12,2024-04-16,
S2PW,LFS Experimental: Employment rate: UK: All: Aged 16-64 (%): SA,,%,2024-03-12,2024-04-16,
S2PX,LFS Experimental: ILO Unemployment rate: UK: All: Aged 16-64 (%): SA,,,2024-03-12,2024-04-16,
S2PY,LFS Experimental: Economically inactive rate: UK: All: Aged 16-64 (%): SA,,,2024-03-12,2024-04-16,
S2PZ,LFS Experimental: In employment: UK: All aged 16+: Thousands: Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q2,LFS Experimental: ILO Unemployed: UK: All aged 16+: Thousands: Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q3,LFS Experimental: Economically inactive: UK: All aged 16+: Thousands: Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q4,LFS Experimental: In employment: UK: All aged 16-64: Thousands: Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q5,LFS Experimental: ILO Unemployed: UK: All aged 16-64: Thousands: Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q6,LFS Experimental: Economically inactive: UK: All aged 16-64: Thousands: Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q7,LFS Experimental: Employment rate: UK: All: Aged 16+ (%): Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q8,LFS Experimental: ILO Unemployment rate: UK: All: Aged 16+ (%): Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2Q9,LFS Experimental: Economically inactive rate: UK: All: Aged 16+ (%): Quarterly Change: SA,,,2024-03-12,2024-04-16,
S2QA,LFS Experimental: Employment rate: UK: All: Aged 16-64 (%): Quarterly Change: SA,,,2024-03-12,2024-04-16,
